family,target,context,layer,alpha,n,success,lo,hi,target_rate,judge_ok,unscorable,margin,n_evidence,baseline,ceiling
py_quotes,alt,nat,26,0.5,50,0.1,0.0435,0.2136,0.1,0.88,0.1,-3.9525,7.48,0.12,0.73
py_quotes,alt,nat,26,1.0,50,0.18,0.0977,0.308,0.18,0.96,0.1,-2.465,7.48,0.12,0.73
py_quotes,alt,nat,26,2.0,50,0.4,0.2761,0.5382,0.46,0.9,0.1,1.105,7.48,0.12,0.73
py_quotes,alt,nat,26,4.0,50,0.86,0.7381,0.9305,0.9,0.96,0.08,8.0944,7.48,0.12,0.73
py_self_name,nat,alt,2,0.5,50,0.72,0.5833,0.8253,0.74,0.98,0.02,2.225,8.4,0.0,0.965
py_self_name,nat,alt,2,1.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,12.6075,8.4,0.0,0.965
py_self_name,nat,alt,2,2.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,13.0025,8.4,0.0,0.965
py_self_name,nat,alt,2,4.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,12.8472,8.4,0.0,0.965
py_self_name,nat,alt,4,0.5,50,0.3,0.191,0.4375,0.3,1.0,0.0,-1.0713,8.4,0.0,0.965
py_self_name,nat,alt,4,1.0,50,0.94,0.8378,0.9794,0.98,0.94,0.02,8.0719,8.4,0.0,0.965
py_self_name,nat,alt,4,2.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,11.8175,8.4,0.0,0.965
py_self_name,nat,alt,4,4.0,50,0.96,0.8654,0.989,0.98,0.98,0.02,12.19,8.4,0.0,0.965
py_self_name,nat,alt,6,0.5,50,0.36,0.2414,0.4986,0.36,1.0,0.02,-0.5113,8.4,0.0,0.965
py_self_name,nat,alt,6,1.0,50,0.92,0.8116,0.9685,0.98,0.94,0.02,8.7544,8.4,0.0,0.965
py_self_name,nat,alt,6,2.0,50,1.0,0.9286,1.0,1.0,1.0,0.0,11.4619,8.4,0.0,0.965
py_self_name,nat,alt,6,4.0,50,0.92,0.8116,0.9685,0.98,0.94,0.02,11.6134,8.4,0.0,0.965
py_self_name,nat,alt,8,0.5,50,0.3,0.191,0.4375,0.32,0.98,0.0,-1.0038,8.4,0.0,0.965
py_self_name,nat,alt,8,1.0,50,0.94,0.8378,0.9794,0.98,0.96,0.02,7.3106,8.4,0.0,0.965
py_self_name,nat,alt,8,2.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,11.5587,8.4,0.0,0.965
py_self_name,nat,alt,8,4.0,50,0.96,0.8654,0.989,0.98,0.98,0.02,12.225,8.4,0.0,0.965
py_self_name,nat,alt,10,0.5,50,0.36,0.2414,0.4986,0.36,1.0,0.02,-0.5738,8.4,0.0,0.965
py_self_name,nat,alt,10,1.0,50,0.98,0.895,0.9965,0.98,1.0,0.02,7.4494,8.4,0.0,0.965
py_self_name,nat,alt,10,2.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,11.5988,8.4,0.0,0.965
py_self_name,nat,alt,10,4.0,50,0.96,0.8654,0.989,0.98,0.98,0.02,11.8075,8.4,0.0,0.965
py_self_name,nat,alt,12,0.5,50,0.32,0.2076,0.4581,0.34,0.94,0.0,-0.4888,8.4,0.0,0.965
py_self_name,nat,alt,12,1.0,50,0.9,0.7864,0.9565,0.98,0.92,0.02,7.6288,8.4,0.0,0.965
py_self_name,nat,alt,12,2.0,50,0.96,0.8654,0.989,0.98,0.98,0.02,11.4781,8.4,0.0,0.965
py_self_name,nat,alt,12,4.0,50,0.9,0.7864,0.9565,0.96,0.92,0.04,11.8125,8.4,0.0,0.965
py_self_name,nat,alt,14,0.5,50,0.44,0.3116,0.5769,0.46,0.96,0.0,-0.3138,8.4,0.0,0.965
py_self_name,nat,alt,14,1.0,50,0.94,0.8378,0.9794,0.98,0.96,0.02,7.5744,8.4,0.0,0.965
py_self_name,nat,alt,14,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,11.6469,8.4,0.0,0.965
py_self_name,nat,alt,14,4.0,50,0.9,0.7864,0.9565,0.96,0.92,0.04,11.7006,8.4,0.0,0.965
py_self_name,nat,alt,16,0.5,50,0.42,0.2937,0.5577,0.42,0.98,0.02,-0.1437,8.4,0.0,0.965
py_self_name,nat,alt,16,1.0,50,0.9,0.7864,0.9565,0.98,0.92,0.0,7.35,8.4,0.0,0.965
py_self_name,nat,alt,16,2.0,50,0.94,0.8378,0.9794,1.0,0.94,0.0,11.3863,8.4,0.0,0.965
py_self_name,nat,alt,16,4.0,50,0.96,0.8654,0.989,0.96,0.98,0.04,11.6219,8.4,0.0,0.965
py_self_name,nat,alt,18,0.5,50,0.4,0.2761,0.5382,0.46,0.92,0.0,-0.155,8.4,0.0,0.965
py_self_name,nat,alt,18,1.0,50,0.94,0.8378,0.9794,0.98,0.96,0.0,7.4762,8.4,0.0,0.965
py_self_name,nat,alt,18,2.0,50,0.92,0.8116,0.9685,1.0,0.92,0.0,11.1325,8.4,0.0,0.965
py_self_name,nat,alt,18,4.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,10.9938,8.4,0.0,0.965
py_self_name,nat,alt,20,0.5,50,0.44,0.3116,0.5769,0.46,0.96,0.0,-0.4125,8.4,0.0,0.965
py_self_name,nat,alt,20,1.0,50,1.0,0.9286,1.0,1.0,1.0,0.0,6.715,8.4,0.0,0.965
py_self_name,nat,alt,20,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,10.9312,8.4,0.0,0.965
py_self_name,nat,alt,20,4.0,50,0.96,0.8654,0.989,0.98,0.96,0.02,10.145,8.4,0.0,0.965
py_self_name,nat,alt,22,0.5,50,0.38,0.2586,0.5185,0.4,0.94,0.02,-0.6175,8.4,0.0,0.965
py_self_name,nat,alt,22,1.0,50,0.94,0.8378,0.9794,0.96,0.98,0.04,5.9887,8.4,0.0,0.965
py_self_name,nat,alt,22,2.0,50,0.94,0.8378,0.9794,0.96,0.98,0.02,9.5119,8.4,0.0,0.965
py_self_name,nat,alt,22,4.0,50,0.86,0.7381,0.9305,0.9,0.96,0.1,6.6312,8.4,0.0,0.965
py_self_name,nat,alt,24,0.5,50,0.16,0.0834,0.2851,0.16,0.96,0.02,-2.855,8.4,0.0,0.965
py_self_name,nat,alt,24,1.0,50,0.26,0.1587,0.3955,0.26,0.98,0.02,-0.8962,8.4,0.0,0.965
py_self_name,nat,alt,24,2.0,50,0.46,0.3297,0.596,0.46,0.98,0.06,-0.21,8.4,0.0,0.965
py_self_name,nat,alt,24,4.0,50,0.5,0.3664,0.6336,0.52,0.94,0.02,0.2362,8.4,0.0,0.965
py_self_name,nat,alt,26,0.5,50,0.08,0.0315,0.1884,0.08,0.98,0.04,-4.3362,8.4,0.0,0.965
py_self_name,nat,alt,26,1.0,50,0.06,0.0206,0.1622,0.08,0.94,0.02,-3.505,8.4,0.0,0.965
py_self_name,nat,alt,26,2.0,50,0.1,0.0435,0.2136,0.1,0.96,0.06,-3.575,8.4,0.0,0.965
py_self_name,nat,alt,26,4.0,50,0.04,0.011,0.1346,0.04,0.86,0.02,-4.4912,8.4,0.0,0.965
py_self_name,alt,nat,2,0.5,50,0.0,0.0,0.0714,0.0,1.0,0.0,-11.8156,8.4,0.0,0.9
py_self_name,alt,nat,2,1.0,50,0.58,0.4423,0.7063,0.62,0.88,0.04,1.3937,8.4,0.0,0.9
py_self_name,alt,nat,2,2.0,50,0.86,0.7381,0.9305,0.92,0.94,0.04,6.2956,8.4,0.0,0.9
py_self_name,alt,nat,2,4.0,50,0.84,0.7149,0.9166,0.84,0.94,0.16,5.8562,8.4,0.0,0.9
py_self_name,alt,nat,4,0.5,50,0.0,0.0,0.0714,0.0,1.0,0.0,-11.6825,8.4,0.0,0.9
py_self_name,alt,nat,4,1.0,50,0.78,0.6476,0.8725,0.78,1.0,0.02,1.9725,8.4,0.0,0.9
py_self_name,alt,nat,4,2.0,50,0.86,0.7381,0.9305,0.96,0.88,0.04,5.9325,8.4,0.0,0.9
py_self_name,alt,nat,4,4.0,50,0.9,0.7864,0.9565,1.0,0.9,0.0,6.6875,8.4,0.0,0.9
py_self_name,alt,nat,6,0.5,50,0.0,0.0,0.0714,0.0,0.98,0.0,-11.3744,8.4,0.0,0.9
py_self_name,alt,nat,6,1.0,50,0.72,0.5833,0.8253,0.78,0.92,0.0,1.6738,8.4,0.0,0.9
py_self_name,alt,nat,6,2.0,50,0.84,0.7149,0.9166,0.92,0.92,0.04,6.6025,8.4,0.0,0.9
py_self_name,alt,nat,6,4.0,50,0.84,0.7149,0.9166,0.92,0.92,0.06,6.6506,8.4,0.0,0.9
py_self_name,alt,nat,8,0.5,50,0.0,0.0,0.0714,0.0,0.96,0.0,-11.0625,8.4,0.0,0.9
py_self_name,alt,nat,8,1.0,50,0.2,0.1124,0.3304,0.24,0.96,0.02,-1.9425,8.4,0.0,0.9
py_self_name,alt,nat,8,2.0,50,0.9,0.7864,0.9565,0.96,0.94,0.02,7.1669,8.4,0.0,0.9
py_self_name,alt,nat,8,4.0,50,0.94,0.8378,0.9794,0.98,0.96,0.02,8.3838,8.4,0.0,0.9
py_self_name,alt,nat,10,0.5,50,0.0,0.0,0.0714,0.0,0.98,0.0,-11.0262,8.4,0.0,0.9
py_self_name,alt,nat,10,1.0,50,0.16,0.0834,0.2851,0.18,0.88,0.02,-2.615,8.4,0.0,0.9
py_self_name,alt,nat,10,2.0,50,0.88,0.7619,0.9438,0.92,0.96,0.04,7.0756,8.4,0.0,0.9
py_self_name,alt,nat,10,4.0,50,0.88,0.7619,0.9438,0.94,0.92,0.06,9.5288,8.4,0.0,0.9
py_self_name,alt,nat,12,0.5,50,0.0,0.0,0.0714,0.0,0.96,0.0,-10.9631,8.4,0.0,0.9
py_self_name,alt,nat,12,1.0,50,0.18,0.0977,0.308,0.18,0.96,0.0,-3.2987,8.4,0.0,0.9
py_self_name,alt,nat,12,2.0,50,0.82,0.692,0.9023,0.88,0.92,0.06,6.4438,8.4,0.0,0.9
py_self_name,alt,nat,12,4.0,50,0.92,0.8116,0.9685,0.98,0.92,0.02,10.4934,8.4,0.0,0.9
py_self_name,alt,nat,14,0.5,50,0.0,0.0,0.0714,0.0,0.96,0.0,-10.96,8.4,0.0,0.9
py_self_name,alt,nat,14,1.0,50,0.04,0.011,0.1346,0.06,0.9,0.0,-4.0219,8.4,0.0,0.9
py_self_name,alt,nat,14,2.0,50,0.86,0.7381,0.9305,0.92,0.92,0.06,6.5863,8.4,0.0,0.9
py_self_name,alt,nat,14,4.0,50,0.9,0.7864,0.9565,1.0,0.9,0.0,11.4337,8.4,0.0,0.9
py_self_name,alt,nat,16,0.5,50,0.0,0.0,0.0714,0.0,1.0,0.0,-11.06,8.4,0.0,0.9
py_self_name,alt,nat,16,1.0,50,0.0,0.0,0.0714,0.02,0.9,0.0,-5.6581,8.4,0.0,0.9
py_self_name,alt,nat,16,2.0,50,0.7,0.5625,0.809,0.78,0.9,0.02,3.7263,8.4,0.0,0.9
py_self_name,alt,nat,16,4.0,50,0.86,0.7381,0.9305,0.98,0.88,0.02,10.42,8.4,0.0,0.9
py_self_name,alt,nat,18,0.5,50,0.0,0.0,0.0714,0.0,1.0,0.0,-11.1325,8.4,0.0,0.9
py_self_name,alt,nat,18,1.0,50,0.06,0.0206,0.1622,0.06,0.9,0.0,-6.455,8.4,0.0,0.9
py_self_name,alt,nat,18,2.0,50,0.58,0.4423,0.7063,0.6,0.9,0.02,1.625,8.4,0.0,0.9
py_self_name,alt,nat,18,4.0,50,0.86,0.7381,0.9305,0.96,0.9,0.04,9.8544,8.4,0.0,0.9
py_self_name,alt,nat,20,0.5,50,0.0,0.0,0.0714,0.0,1.0,0.02,-11.2363,8.4,0.0,0.9
py_self_name,alt,nat,20,1.0,50,0.04,0.011,0.1346,0.04,0.92,0.02,-7.0469,8.4,0.0,0.9
py_self_name,alt,nat,20,2.0,50,0.46,0.3297,0.596,0.5,0.94,0.06,0.5613,8.4,0.0,0.9
py_self_name,alt,nat,20,4.0,50,0.9,0.7864,0.9565,0.98,0.92,0.02,9.6247,8.4,0.0,0.9
py_self_name,alt,nat,22,0.5,50,0.0,0.0,0.0714,0.0,0.98,0.0,-11.2719,8.4,0.0,0.9
py_self_name,alt,nat,22,1.0,50,0.0,0.0,0.0714,0.0,0.98,0.0,-7.815,8.4,0.0,0.9
py_self_name,alt,nat,22,2.0,50,0.22,0.1275,0.3524,0.24,0.86,0.04,-2.5638,8.4,0.0,0.9
py_self_name,alt,nat,22,4.0,50,0.66,0.5215,0.7756,0.78,0.86,0.02,4.0488,8.4,0.0,0.9
py_self_name,alt,nat,24,0.5,50,0.0,0.0,0.0714,0.0,1.0,0.02,-11.89,8.4,0.0,0.9
py_self_name,alt,nat,24,1.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-9.835,8.4,0.0,0.9
py_self_name,alt,nat,24,2.0,50,0.12,0.0562,0.2381,0.14,0.9,0.02,-4.465,8.4,0.0,0.9
py_self_name,alt,nat,24,4.0,50,0.44,0.3116,0.5769,0.58,0.74,0.02,2.98,8.4,0.0,0.9
py_self_name,alt,nat,26,0.5,50,0.0,0.0,0.0714,0.0,0.94,0.0,-12.4431,8.4,0.0,0.9
py_self_name,alt,nat,26,1.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-11.45,8.4,0.0,0.9
py_self_name,alt,nat,26,2.0,50,0.0,0.0,0.0714,0.0,0.86,0.02,-6.8144,8.4,0.0,0.9
py_self_name,alt,nat,26,4.0,50,0.06,0.0206,0.1622,0.06,0.82,0.0,-2.9925,8.4,0.0,0.9
r_assignment,nat,alt,2,0.5,51,0.2157,0.1249,0.3463,0.2549,0.902,0.1176,-1.2059,3.0,0.0,0.87
r_assignment,nat,alt,2,1.0,51,0.8235,0.6975,0.9043,1.0,0.8235,0.0,5.4216,3.0,0.0,0.87
r_assignment,nat,alt,2,2.0,51,0.8431,0.7199,0.9183,1.0,0.8431,0.0,7.9669,3.0,0.0,0.87
r_assignment,nat,alt,2,4.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,8.0987,3.0,0.0,0.87
r_assignment,nat,alt,4,0.5,51,0.2745,0.1711,0.4095,0.2941,0.9216,0.1373,-1.1544,3.0,0.0,0.87
r_assignment,nat,alt,4,1.0,51,0.9216,0.815,0.9691,1.0,0.9216,0.0,5.424,3.0,0.0,0.87
r_assignment,nat,alt,4,2.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,8.136,3.0,0.0,0.87
r_assignment,nat,alt,4,4.0,51,0.8627,0.7428,0.9319,1.0,0.8627,0.0,8.1085,3.0,0.0,0.87
r_assignment,nat,alt,6,0.5,51,0.2353,0.14,0.3676,0.2941,0.902,0.0784,-1.1029,3.0,0.0,0.87
r_assignment,nat,alt,6,1.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,5.4191,3.0,0.0,0.87
r_assignment,nat,alt,6,2.0,51,0.9412,0.8408,0.9798,1.0,0.9412,0.0,8.3676,3.0,0.0,0.87
r_assignment,nat,alt,6,4.0,51,0.8039,0.6754,0.8898,1.0,0.8039,0.0,7.6348,3.0,0.0,0.87
r_assignment,nat,alt,8,0.5,51,0.3725,0.2532,0.5098,0.3725,0.8627,0.0196,-1.1973,3.0,0.0,0.87
r_assignment,nat,alt,8,1.0,51,0.8627,0.7428,0.9319,0.9804,0.8824,0.0,5.2194,3.0,0.0,0.87
r_assignment,nat,alt,8,2.0,51,0.9216,0.815,0.9691,1.0,0.9216,0.0,8.5086,3.0,0.0,0.87
r_assignment,nat,alt,8,4.0,51,0.8627,0.7428,0.9319,1.0,0.8627,0.0,7.5748,3.0,0.0,0.87
r_assignment,nat,alt,10,0.5,51,0.3529,0.2363,0.4901,0.3725,0.8627,0.098,-1.1471,3.0,0.0,0.87
r_assignment,nat,alt,10,1.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,5.1225,3.0,0.0,0.87
r_assignment,nat,alt,10,2.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,8.4191,3.0,0.0,0.87
r_assignment,nat,alt,10,4.0,51,0.9216,0.815,0.9691,1.0,0.9216,0.0,8.2328,3.0,0.0,0.87
r_assignment,nat,alt,12,0.5,51,0.2157,0.1249,0.3463,0.2745,0.8431,0.0784,-1.1642,3.0,0.0,0.87
r_assignment,nat,alt,12,1.0,51,0.8824,0.7662,0.945,1.0,0.8824,0.0,5.0551,3.0,0.0,0.87
r_assignment,nat,alt,12,2.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,8.2549,3.0,0.0,0.87
r_assignment,nat,alt,12,4.0,51,0.8431,0.7199,0.9183,0.9804,0.8627,0.0196,7.3615,3.0,0.0,0.87
r_assignment,nat,alt,14,0.5,51,0.3529,0.2363,0.4901,0.3922,0.8824,0.1373,-1.1728,3.0,0.0,0.87
r_assignment,nat,alt,14,1.0,51,0.8235,0.6975,0.9043,0.9608,0.8627,0.0196,5.0306,3.0,0.0,0.87
r_assignment,nat,alt,14,2.0,51,0.8824,0.7662,0.945,1.0,0.8824,0.0,8.1777,3.0,0.0,0.87
r_assignment,nat,alt,14,4.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,7.2482,3.0,0.0,0.87
r_assignment,nat,alt,16,0.5,51,0.1961,0.1102,0.3246,0.2941,0.8824,0.0588,-1.1838,3.0,0.0,0.87
r_assignment,nat,alt,16,1.0,51,0.8431,0.7199,0.9183,0.9804,0.8627,0.0,4.9424,3.0,0.0,0.87
r_assignment,nat,alt,16,2.0,51,0.8431,0.7199,0.9183,0.9804,0.8627,0.0196,8.1103,3.0,0.0,0.87
r_assignment,nat,alt,16,4.0,51,0.8824,0.7662,0.945,1.0,0.8824,0.0,7.3701,3.0,0.0,0.87
r_assignment,nat,alt,18,0.5,51,0.3922,0.2703,0.5292,0.4314,0.8824,0.1176,-1.1998,3.0,0.0,0.87
r_assignment,nat,alt,18,1.0,51,0.8627,0.7428,0.9319,1.0,0.8627,0.0,4.8076,3.0,0.0,0.87
r_assignment,nat,alt,18,2.0,51,0.8039,0.6754,0.8898,0.9804,0.8235,0.0196,7.9436,3.0,0.0,0.87
r_assignment,nat,alt,18,4.0,51,0.9804,0.897,0.9965,1.0,0.9804,0.0,7.3909,3.0,0.0,0.87
r_assignment,nat,alt,20,0.5,51,0.1765,0.0957,0.3025,0.1961,0.8824,0.1176,-1.2561,3.0,0.0,0.87
r_assignment,nat,alt,20,1.0,51,0.902,0.7902,0.9574,0.9804,0.9216,0.0,4.5662,3.0,0.0,0.87
r_assignment,nat,alt,20,2.0,51,0.8627,0.7428,0.9319,1.0,0.8627,0.0,7.6863,3.0,0.0,0.87
r_assignment,nat,alt,20,4.0,51,0.8824,0.7662,0.945,1.0,0.8824,0.0,7.6452,3.0,0.0,0.87
r_assignment,nat,alt,22,0.5,51,0.451,0.3227,0.5862,0.4706,0.9608,0.0784,-0.7059,3.0,0.0,0.87
r_assignment,nat,alt,22,1.0,51,0.8431,0.7199,0.9183,0.9804,0.8627,0.0,4.5527,3.0,0.0,0.87
r_assignment,nat,alt,22,2.0,51,0.8824,0.7662,0.945,0.9804,0.902,0.0,8.0735,3.0,0.0,0.87
r_assignment,nat,alt,22,4.0,51,0.9412,0.8408,0.9798,1.0,0.9412,0.0,7.31,3.0,0.0,0.87
r_assignment,nat,alt,24,0.5,51,0.1373,0.0681,0.2572,0.1373,0.8627,0.1569,-2.3787,3.0,0.0,0.87
r_assignment,nat,alt,24,1.0,51,0.6863,0.5497,0.7967,0.8039,0.8627,0.0,1.5931,3.0,0.0,0.87
r_assignment,nat,alt,24,2.0,51,0.8235,0.6975,0.9043,1.0,0.8235,0.0,6.2377,3.0,0.0,0.87
r_assignment,nat,alt,24,4.0,51,0.902,0.7902,0.9574,1.0,0.902,0.0,7.8842,3.0,0.0,0.87
r_assignment,nat,alt,26,0.5,51,0.0588,0.0202,0.1592,0.0588,0.8431,0.1373,-5.204,3.0,0.0,0.87
r_assignment,nat,alt,26,1.0,51,0.0392,0.0108,0.1322,0.0392,0.8627,0.098,-3.9498,3.0,0.0,0.87
r_assignment,nat,alt,26,2.0,51,0.098,0.0426,0.2098,0.1373,0.8627,0.1373,-2.0846,3.0,0.0,0.87
r_assignment,nat,alt,26,4.0,51,0.2941,0.1871,0.43,0.3333,0.8627,0.098,-1.1863,3.0,0.0,0.87
r_assignment,alt,nat,2,0.5,51,0.5294,0.3952,0.6595,0.6275,0.8627,0.0588,1.0061,3.0,0.0,0.77
r_assignment,alt,nat,2,1.0,51,0.7647,0.6324,0.86,0.902,0.8235,0.0784,6.1642,3.0,0.0,0.77
r_assignment,alt,nat,2,2.0,51,0.7059,0.57,0.8129,0.8431,0.8431,0.1569,10.5049,3.0,0.0,0.77
r_assignment,alt,nat,2,4.0,51,0.7647,0.6324,0.86,0.8824,0.8627,0.1176,12.6115,3.0,0.0,0.77
r_assignment,alt,nat,4,0.5,51,0.5098,0.3768,0.6414,0.5686,0.8824,0.0784,0.8762,3.0,0.0,0.77
r_assignment,alt,nat,4,1.0,51,0.8039,0.6754,0.8898,0.8431,0.9216,0.1373,6.185,3.0,0.0,0.77
r_assignment,alt,nat,4,2.0,51,0.7843,0.6537,0.8751,0.9216,0.8235,0.0784,8.6483,3.0,0.0,0.77
r_assignment,alt,nat,4,4.0,51,0.7451,0.6113,0.8445,0.8627,0.8431,0.1373,10.7065,3.0,0.0,0.77
r_assignment,alt,nat,6,0.5,51,0.4118,0.2875,0.5483,0.5098,0.8039,0.0588,0.8395,3.0,0.0,0.77
r_assignment,alt,nat,6,1.0,51,0.7647,0.6324,0.86,0.8235,0.9412,0.1176,6.2341,3.0,0.0,0.77
r_assignment,alt,nat,6,2.0,51,0.7059,0.57,0.8129,0.8627,0.7843,0.1373,8.6275,3.0,0.0,0.77
r_assignment,alt,nat,6,4.0,51,0.6471,0.5099,0.7637,0.8431,0.7647,0.1569,10.6127,3.0,0.0,0.77
r_assignment,alt,nat,8,0.5,51,0.451,0.3227,0.5862,0.5294,0.8039,0.0392,0.848,3.0,0.0,0.77
r_assignment,alt,nat,8,1.0,51,0.7451,0.6113,0.8445,0.8627,0.8235,0.1176,6.1673,3.0,0.0,0.77
r_assignment,alt,nat,8,2.0,51,0.7451,0.6113,0.8445,0.8431,0.8431,0.1373,8.69,3.0,0.0,0.77
r_assignment,alt,nat,8,4.0,51,0.7255,0.5905,0.8289,0.8039,0.902,0.1961,9.5515,3.0,0.0,0.77
r_assignment,alt,nat,10,0.5,51,0.4902,0.3586,0.6232,0.5294,0.8627,0.098,0.8015,3.0,0.0,0.77
r_assignment,alt,nat,10,1.0,51,0.7647,0.6324,0.86,0.8235,0.8627,0.1569,6.1066,3.0,0.0,0.77
r_assignment,alt,nat,10,2.0,51,0.7843,0.6537,0.8751,0.8431,0.8627,0.1569,9.22,3.0,0.0,0.77
r_assignment,alt,nat,10,4.0,51,0.6471,0.5099,0.7637,0.8431,0.7647,0.1569,9.655,3.0,0.0,0.77
r_assignment,alt,nat,12,0.5,51,0.4902,0.3586,0.6232,0.549,0.8627,0.098,0.8333,3.0,0.0,0.77
r_assignment,alt,nat,12,1.0,51,0.7647,0.6324,0.86,0.8235,0.902,0.1569,6.1348,3.0,0.0,0.77
r_assignment,alt,nat,12,2.0,51,0.6667,0.5297,0.7803,0.8235,0.8039,0.1765,9.3775,3.0,0.0,0.77
r_assignment,alt,nat,12,4.0,51,0.7451,0.6113,0.8445,0.8235,0.8824,0.1765,9.7598,3.0,0.0,0.77
r_assignment,alt,nat,14,0.5,51,0.5294,0.3952,0.6595,0.5882,0.8431,0.098,0.8591,3.0,0.0,0.77
r_assignment,alt,nat,14,1.0,51,0.7059,0.57,0.8129,0.8627,0.8235,0.1176,6.1513,3.0,0.0,0.77
r_assignment,alt,nat,14,2.0,51,0.8039,0.6754,0.8898,0.902,0.8824,0.098,9.546,3.0,0.0,0.77
r_assignment,alt,nat,14,4.0,51,0.7843,0.6537,0.8751,0.8627,0.8824,0.1373,9.9289,3.0,0.0,0.77
r_assignment,alt,nat,16,0.5,51,0.4314,0.305,0.5673,0.4706,0.902,0.0588,0.875,3.0,0.0,0.77
r_assignment,alt,nat,16,1.0,51,0.6667,0.5297,0.7803,0.8824,0.7647,0.1176,6.1857,3.0,0.0,0.77
r_assignment,alt,nat,16,2.0,51,0.7059,0.57,0.8129,0.8235,0.8039,0.1569,9.5778,3.0,0.0,0.77
r_assignment,alt,nat,16,4.0,51,0.7451,0.6113,0.8445,0.8627,0.8039,0.1373,9.9933,3.0,0.0,0.77
r_assignment,alt,nat,18,0.5,51,0.4902,0.3586,0.6232,0.5098,0.9216,0.0392,0.7966,3.0,0.0,0.77
r_assignment,alt,nat,18,1.0,51,0.7255,0.5905,0.8289,0.902,0.8235,0.0588,6.1238,3.0,0.0,0.77
r_assignment,alt,nat,18,2.0,51,0.7843,0.6537,0.8751,0.9216,0.8627,0.0784,9.7874,3.0,0.0,0.77
r_assignment,alt,nat,18,4.0,51,0.8235,0.6975,0.9043,0.8627,0.8627,0.1373,10.814,3.0,0.0,0.77
r_assignment,alt,nat,20,0.5,51,0.3529,0.2363,0.4901,0.451,0.8039,0.1176,0.6801,3.0,0.0,0.77
r_assignment,alt,nat,20,1.0,51,0.7451,0.6113,0.8445,0.8431,0.8431,0.1373,5.8615,3.0,0.0,0.77
r_assignment,alt,nat,20,2.0,51,0.7843,0.6537,0.8751,0.8235,0.9412,0.1373,9.5325,3.0,0.0,0.77
r_assignment,alt,nat,20,4.0,51,0.7255,0.5905,0.8289,0.7843,0.8627,0.2157,11.4491,3.0,0.0,0.77
r_assignment,alt,nat,22,0.5,51,0.2549,0.1555,0.3887,0.3333,0.8039,0.0784,0.1912,3.0,0.0,0.77
r_assignment,alt,nat,22,1.0,51,0.7255,0.5905,0.8289,0.8235,0.8039,0.1765,5.8952,3.0,0.0,0.77
r_assignment,alt,nat,22,2.0,51,0.8235,0.6975,0.9043,0.9216,0.8824,0.0784,11.3306,3.0,0.0,0.77
r_assignment,alt,nat,22,4.0,51,0.6667,0.5297,0.7803,0.7647,0.8431,0.2353,10.4743,3.0,0.0,0.77
r_assignment,alt,nat,24,0.5,51,0.1961,0.1102,0.3246,0.2549,0.9216,0.0392,-1.864,3.0,0.0,0.77
r_assignment,alt,nat,24,1.0,51,0.6078,0.4708,0.7297,0.7255,0.8235,0.1373,2.288,3.0,0.0,0.77
r_assignment,alt,nat,24,2.0,51,0.7647,0.6324,0.86,0.8824,0.8627,0.1176,8.489,3.0,0.0,0.77
r_assignment,alt,nat,24,4.0,51,0.6078,0.4708,0.7297,0.8039,0.7059,0.1961,12.246,3.0,0.0,0.77
r_assignment,alt,nat,26,0.5,51,0.0196,0.0035,0.103,0.0196,0.9216,0.0,-4.7341,3.0,0.0,0.77
r_assignment,alt,nat,26,1.0,51,0.0196,0.0035,0.103,0.0588,0.8627,0.0196,-3.6581,3.0,0.0,0.77
r_assignment,alt,nat,26,2.0,51,0.2941,0.1871,0.43,0.2941,0.9412,0.0392,-0.9069,3.0,0.0,0.77
r_assignment,alt,nat,26,4.0,51,0.3922,0.2703,0.5292,0.6471,0.5882,0.1765,1.7561,3.0,0.0,0.77
