family,target,layer,alpha,target_rate,unscorable
ellipsis,alt,10,1.0,0.06,0.06
ellipsis,alt,10,2.0,0.08,0.06
ellipsis,alt,10,4.0,0.06,0.08
ellipsis,alt,12,0.0,0.04,0.06
ellipsis,alt,12,0.5,0.04,0.08
ellipsis,alt,12,1.0,0.06,0.06
ellipsis,alt,12,2.0,0.06,0.04
ellipsis,alt,12,4.0,0.06,0.1
ellipsis,alt,16,0.0,0.04,0.06
ellipsis,alt,16,0.5,0.1,0.08
ellipsis,alt,16,1.0,0.06,0.02
ellipsis,alt,16,2.0,0.36,0.16
ellipsis,alt,16,4.0,0.88,0.06
ellipsis,alt,20,0.0,0.04,0.06
ellipsis,alt,20,0.5,0.12,0.08
ellipsis,alt,20,1.0,0.42,0.1
ellipsis,alt,20,2.0,0.74,0.02
ellipsis,alt,20,4.0,0.9,0.08
ellipsis,alt,24,0.0,0.04,0.06
ellipsis,alt,24,0.5,0.28,0.08
ellipsis,alt,24,1.0,0.46,0.1
ellipsis,alt,24,2.0,0.86,0.06
ellipsis,alt,24,4.0,0.88,0.06
num_words,nat,2,0.0,0.72,0.16
num_words,nat,2,0.5,0.78,0.1
num_words,nat,2,1.0,0.8,0.08
num_words,nat,2,2.0,0.78,0.16
num_words,nat,2,4.0,0.7,0.18
num_words,nat,4,0.0,0.72,0.16
num_words,nat,4,0.5,0.84,0.12
num_words,nat,4,1.0,0.74,0.16
num_words,nat,4,2.0,0.72,0.12
num_words,nat,4,4.0,0.76,0.14
num_words,nat,6,0.0,0.72,0.16
num_words,nat,6,0.5,0.72,0.14
num_words,nat,6,1.0,0.62,0.22
num_words,nat,6,2.0,0.82,0.1
num_words,nat,6,4.0,0.88,0.04
num_words,nat,8,0.0,0.72,0.16
num_words,nat,8,0.5,0.82,0.1
num_words,nat,8,1.0,0.76,0.12
num_words,nat,8,2.0,0.78,0.14
num_words,nat,8,4.0,0.7,0.2
num_words,nat,10,0.0,0.72,0.16
num_words,nat,10,0.5,0.76,0.18
num_words,nat,10,1.0,0.76,0.14
num_words,nat,10,2.0,0.8,0.16
num_words,nat,10,4.0,0.78,0.18
num_words,nat,12,0.0,0.72,0.16
num_words,nat,12,0.5,0.74,0.14
num_words,nat,12,1.0,0.74,0.2
num_words,nat,12,2.0,0.8,0.14
num_words,nat,12,4.0,0.8,0.18
num_words,nat,16,0.0,0.72,0.16
num_words,nat,16,0.5,0.76,0.14
num_words,nat,16,1.0,0.84,0.1
num_words,nat,16,2.0,0.78,0.2
num_words,nat,16,4.0,0.94,0.06
num_words,nat,20,0.0,0.72,0.16
num_words,nat,20,0.5,0.8,0.16
num_words,nat,20,1.0,0.94,0.04
num_words,nat,20,2.0,0.78,0.22
num_words,nat,20,4.0,0.9,0.1
num_words,nat,24,0.0,0.72,0.16
num_words,nat,24,0.5,0.84,0.14
num_words,nat,24,1.0,0.8,0.18
num_words,nat,24,2.0,0.88,0.12
num_words,nat,24,4.0,0.94,0.06
num_words,alt,2,0.0,0.12,0.16
num_words,alt,2,0.5,0.14,0.14
num_words,alt,2,1.0,0.1,0.18
num_words,alt,2,2.0,0.12,0.18
num_words,alt,2,4.0,0.08,0.22
num_words,alt,4,0.0,0.12,0.16
num_words,alt,4,0.5,0.06,0.22
num_words,alt,4,1.0,0.14,0.18
num_words,alt,4,2.0,0.16,0.14
num_words,alt,4,4.0,0.18,0.16
num_words,alt,6,0.0,0.12,0.16
num_words,alt,6,0.5,0.1,0.16
num_words,alt,6,1.0,0.14,0.16
num_words,alt,6,2.0,0.16,0.2
num_words,alt,6,4.0,0.2,0.18
num_words,alt,8,0.0,0.12,0.16
num_words,alt,8,0.5,0.1,0.22
num_words,alt,8,1.0,0.22,0.22
num_words,alt,8,2.0,0.16,0.16
num_words,alt,8,4.0,0.2,0.18
num_words,alt,10,0.0,0.12,0.16
num_words,alt,10,0.5,0.16,0.16
num_words,alt,10,1.0,0.12,0.2
num_words,alt,10,2.0,0.22,0.2
num_words,alt,10,4.0,0.22,0.16
num_words,alt,12,0.0,0.12,0.16
num_words,alt,12,0.5,0.16,0.18
num_words,alt,12,1.0,0.2,0.18
num_words,alt,12,2.0,0.14,0.24
num_words,alt,12,4.0,0.36,0.26
num_words,alt,16,0.0,0.12,0.16
num_words,alt,16,0.5,0.2,0.1
num_words,alt,16,1.0,0.14,0.2
num_words,alt,16,2.0,0.38,0.16
num_words,alt,16,4.0,0.7,0.16
num_words,alt,20,0.0,0.12,0.16
num_words,alt,20,0.5,0.18,0.12
num_words,alt,20,1.0,0.36,0.18
num_words,alt,20,2.0,0.64,0.16
num_words,alt,20,4.0,0.78,0.2
num_words,alt,24,0.0,0.12,0.16
num_words,alt,24,0.5,0.2,0.24
num_words,alt,24,1.0,0.34,0.18
num_words,alt,24,2.0,0.7,0.16
num_words,alt,24,4.0,0.9,0.08
percent_sign,nat,2,0.0,0.88,0.02
percent_sign,nat,2,0.5,0.86,0.02
percent_sign,nat,2,1.0,0.92,0.0
percent_sign,nat,2,2.0,0.9,0.0
percent_sign,nat,2,4.0,0.84,0.02
percent_sign,nat,4,0.0,0.88,0.02
percent_sign,nat,4,0.5,0.9,0.04
percent_sign,nat,4,1.0,0.8,0.04
percent_sign,nat,4,2.0,0.88,0.0
percent_sign,nat,4,4.0,0.92,0.0
percent_sign,nat,6,0.0,0.88,0.02
percent_sign,nat,6,0.5,0.86,0.0
percent_sign,nat,6,1.0,0.92,0.0
percent_sign,nat,6,2.0,0.98,0.02
percent_sign,nat,6,4.0,0.98,0.02
percent_sign,nat,8,0.0,0.88,0.02
percent_sign,nat,8,0.5,0.98,0.0
percent_sign,nat,8,1.0,0.96,0.02
percent_sign,nat,8,2.0,1.0,0.0
percent_sign,nat,8,4.0,1.0,0.0
percent_sign,nat,10,0.0,0.88,0.02
percent_sign,nat,10,0.5,0.94,0.0
percent_sign,nat,10,1.0,1.0,0.0
percent_sign,nat,10,2.0,1.0,0.0
percent_sign,nat,10,4.0,1.0,0.0
percent_sign,nat,12,0.0,0.88,0.02
percent_sign,nat,12,0.5,0.96,0.02
percent_sign,nat,12,1.0,1.0,0.0
percent_sign,nat,12,2.0,0.98,0.0
percent_sign,nat,12,4.0,1.0,0.0
percent_sign,nat,16,0.0,0.88,0.02
percent_sign,nat,16,0.5,0.98,0.0
percent_sign,nat,16,1.0,1.0,0.0
percent_sign,nat,16,2.0,1.0,0.0
percent_sign,nat,16,4.0,0.98,0.02
percent_sign,nat,20,0.0,0.88,0.02
percent_sign,nat,20,0.5,0.96,0.04
percent_sign,nat,20,1.0,1.0,0.0
percent_sign,nat,20,2.0,0.96,0.04
percent_sign,nat,20,4.0,0.98,0.02
percent_sign,nat,24,0.0,0.88,0.02
percent_sign,nat,24,0.5,1.0,0.0
percent_sign,nat,24,1.0,1.0,0.0
percent_sign,nat,24,2.0,1.0,0.0
percent_sign,nat,24,4.0,1.0,0.0
percent_sign,alt,2,0.0,0.1,0.02
percent_sign,alt,2,0.5,0.14,0.0
percent_sign,alt,2,1.0,0.06,0.0
percent_sign,alt,2,2.0,0.08,0.0
percent_sign,alt,2,4.0,0.18,0.02
percent_sign,alt,4,0.0,0.1,0.02
percent_sign,alt,4,0.5,0.06,0.02
percent_sign,alt,4,1.0,0.08,0.0
percent_sign,alt,4,2.0,0.12,0.02
percent_sign,alt,4,4.0,0.08,0.0
percent_sign,alt,6,0.0,0.1,0.02
percent_sign,alt,6,0.5,0.18,0.02
percent_sign,alt,6,1.0,0.08,0.0
percent_sign,alt,6,2.0,0.2,0.0
percent_sign,alt,6,4.0,0.22,0.04
percent_sign,alt,8,0.0,0.1,0.02
percent_sign,alt,8,0.5,0.28,0.0
percent_sign,alt,8,1.0,0.4,0.02
percent_sign,alt,8,2.0,0.68,0.02
percent_sign,alt,8,4.0,0.96,0.02
percent_sign,alt,10,0.0,0.1,0.02
percent_sign,alt,10,0.5,0.22,0.0
percent_sign,alt,10,1.0,0.56,0.0
percent_sign,alt,10,2.0,0.86,0.02
percent_sign,alt,10,4.0,1.0,0.0
percent_sign,alt,12,0.0,0.1,0.02
percent_sign,alt,12,0.5,0.2,0.0
percent_sign,alt,12,1.0,0.54,0.02
percent_sign,alt,12,2.0,0.92,0.04
percent_sign,alt,12,4.0,0.96,0.04
percent_sign,alt,16,0.0,0.1,0.02
percent_sign,alt,16,0.5,0.4,0.0
percent_sign,alt,16,1.0,0.84,0.02
percent_sign,alt,16,2.0,1.0,0.0
percent_sign,alt,16,4.0,0.96,0.04
percent_sign,alt,20,0.0,0.1,0.02
percent_sign,alt,20,0.5,0.66,0.02
percent_sign,alt,20,1.0,0.86,0.04
percent_sign,alt,20,2.0,0.96,0.04
percent_sign,alt,20,4.0,1.0,0.0
percent_sign,alt,24,0.0,0.1,0.02
percent_sign,alt,24,0.5,0.78,0.0
percent_sign,alt,24,1.0,0.98,0.0
percent_sign,alt,24,2.0,1.0,0.0
percent_sign,alt,24,4.0,1.0,0.0
ordinal_words,nat,2,0.0,0.38,0.18
ordinal_words,nat,2,0.5,0.32,0.14
ordinal_words,nat,2,1.0,0.36,0.1
ordinal_words,nat,2,2.0,0.24,0.14
ordinal_words,nat,2,4.0,0.3,0.1
ordinal_words,nat,4,0.0,0.38,0.18
ordinal_words,nat,4,0.5,0.36,0.18
ordinal_words,nat,4,1.0,0.46,0.06
ordinal_words,nat,4,2.0,0.28,0.18
ordinal_words,nat,4,4.0,0.38,0.14
ordinal_words,nat,6,0.0,0.38,0.18
ordinal_words,nat,6,0.5,0.36,0.12
ordinal_words,nat,6,1.0,0.34,0.16
ordinal_words,nat,6,2.0,0.3,0.2
ordinal_words,nat,6,4.0,0.32,0.08
ordinal_words,nat,8,0.0,0.38,0.18
ordinal_words,nat,8,0.5,0.32,0.16
ordinal_words,nat,8,1.0,0.38,0.18
ordinal_words,nat,8,2.0,0.36,0.14
ordinal_words,nat,8,4.0,0.4,0.16
ordinal_words,nat,10,0.0,0.38,0.18
ordinal_words,nat,10,0.5,0.36,0.08
ordinal_words,nat,10,1.0,0.32,0.14
ordinal_words,nat,10,2.0,0.34,0.16
ordinal_words,nat,10,4.0,0.54,0.14
ordinal_words,nat,12,0.0,0.38,0.18
ordinal_words,nat,12,0.5,0.36,0.08
ordinal_words,nat,12,1.0,0.46,0.08
ordinal_words,nat,12,2.0,0.38,0.2
ordinal_words,nat,12,4.0,0.54,0.24
ordinal_words,nat,16,0.0,0.38,0.18
ordinal_words,nat,16,0.5,0.52,0.1
ordinal_words,nat,16,1.0,0.42,0.18
ordinal_words,nat,16,2.0,0.52,0.32
ordinal_words,nat,16,4.0,0.66,0.26
ordinal_words,nat,20,0.0,0.38,0.18
ordinal_words,nat,20,0.5,0.48,0.22
ordinal_words,nat,20,1.0,0.58,0.22
ordinal_words,nat,20,2.0,0.52,0.32
ordinal_words,nat,20,4.0,0.42,0.44
ordinal_words,nat,24,0.0,0.38,0.18
ordinal_words,nat,24,0.5,0.38,0.18
ordinal_words,nat,24,1.0,0.52,0.28
ordinal_words,nat,24,2.0,0.54,0.36
ordinal_words,nat,24,4.0,0.5,0.46
ordinal_words,alt,2,0.0,0.44,0.18
ordinal_words,alt,2,0.5,0.48,0.12
ordinal_words,alt,2,1.0,0.56,0.1
ordinal_words,alt,2,2.0,0.6,0.1
ordinal_words,alt,2,4.0,0.52,0.12
ordinal_words,alt,4,0.0,0.44,0.18
ordinal_words,alt,4,0.5,0.54,0.1
ordinal_words,alt,4,1.0,0.52,0.16
ordinal_words,alt,4,2.0,0.52,0.08
ordinal_words,alt,4,4.0,0.66,0.08
ordinal_words,alt,6,0.0,0.44,0.18
ordinal_words,alt,6,0.5,0.56,0.2
ordinal_words,alt,6,1.0,0.48,0.1
ordinal_words,alt,6,2.0,0.62,0.06
ordinal_words,alt,6,4.0,0.54,0.1
ordinal_words,alt,8,0.0,0.44,0.18
ordinal_words,alt,8,0.5,0.68,0.12
ordinal_words,alt,8,1.0,0.7,0.04
ordinal_words,alt,8,2.0,0.56,0.12
ordinal_words,alt,8,4.0,0.66,0.14
ordinal_words,alt,10,0.0,0.44,0.18
ordinal_words,alt,10,0.5,0.7,0.08
ordinal_words,alt,10,1.0,0.48,0.12
ordinal_words,alt,10,2.0,0.64,0.1
ordinal_words,alt,10,4.0,0.64,0.12
ordinal_words,alt,12,0.0,0.44,0.18
ordinal_words,alt,12,0.5,0.6,0.14
ordinal_words,alt,12,1.0,0.66,0.1
ordinal_words,alt,12,2.0,0.66,0.08
ordinal_words,alt,12,4.0,0.62,0.1
ordinal_words,alt,16,0.0,0.44,0.18
ordinal_words,alt,16,0.5,0.66,0.12
ordinal_words,alt,16,1.0,0.8,0.06
ordinal_words,alt,16,2.0,0.98,0.0
ordinal_words,alt,16,4.0,1.0,0.0
ordinal_words,alt,20,0.0,0.44,0.18
ordinal_words,alt,20,0.5,0.72,0.1
ordinal_words,alt,20,1.0,0.96,0.02
ordinal_words,alt,20,2.0,1.0,0.0
ordinal_words,alt,20,4.0,1.0,0.0
ordinal_words,alt,24,0.0,0.44,0.18
ordinal_words,alt,24,0.5,0.82,0.06
ordinal_words,alt,24,1.0,0.9,0.08
ordinal_words,alt,24,2.0,0.98,0.0
ordinal_words,alt,24,4.0,0.96,0.04
