task,icl_example_index,token_role,layer,per_task_test_mse,test_r2
synonym,7,first_label_token,4,0.3071381151676178,0.2016289771672214
prev_number,7,first_label_token,4,0.4097572863101959,0.20630843220150152
next_number,7,first_label_token,4,0.35400715470314026,0.22934162202169328
antonym,7,first_label_token,5,0.40962812304496765,0.11246690276378268
synonym,7,first_label_token,5,0.30408942699432373,0.20955369954784375
prev_number,7,first_label_token,5,0.38700270652770996,0.25038359255993226
next_number,7,first_label_token,5,0.31892111897468567,0.30572241553094903
antonym,7,first_label_token,6,0.40516313910484314,0.12214109455518385
synonym,7,first_label_token,6,0.2991407513618469,0.22241722586144375
prev_number,7,first_label_token,6,0.3837704062461853,0.25664449276536927
next_number,7,first_label_token,6,0.31714707612991333,0.3095844306429395
antonym,7,first_label_token,7,0.3879075050354004,0.15952853328029815
synonym,7,first_label_token,7,0.29799968004226685,0.2253833125551813
prev_number,7,first_label_token,7,0.39710497856140137,0.2308156961572858
next_number,7,first_label_token,7,0.3351385295391083,0.2704178089586138
antonym,7,first_label_token,8,0.3705544173717499,0.19712712276737931
synonym,7,first_label_token,8,0.29041367769241333,0.24510227336198043
prev_number,7,first_label_token,8,0.39906302094459534,0.2270230077027926
next_number,7,first_label_token,8,0.3337276577949524,0.27348921617578825
antonym,7,first_label_token,9,0.36064857244491577,0.21858991971428143
synonym,7,first_label_token,9,0.2896649241447449,0.24704857408527392
prev_number,7,first_label_token,9,0.37688374519348145,0.2699838157998341
next_number,7,first_label_token,9,0.3143598139286041,0.31565218079579294
antonym,7,first_label_token,10,0.34729287028312683,0.24752745363481188
synonym,7,first_label_token,10,0.2870897948741913,0.25374233330345664
prev_number,7,first_label_token,10,0.37321630120277405,0.2770875805602102
next_number,7,first_label_token,10,0.3117803931236267,0.3212674691516296
antonym,7,first_label_token,11,0.3396679759025574,0.264048160453916
synonym,7,first_label_token,11,0.28537386655807495,0.2582026961734244
prev_number,7,first_label_token,11,0.37447819113731384,0.27464332530473234
next_number,7,first_label_token,11,0.3143719434738159,0.31562577529659797
antonym,7,first_label_token,12,0.3451494574546814,0.252171543528213
synonym,7,first_label_token,12,0.2875283658504486,0.25260231732495053
prev_number,7,first_label_token,12,0.3733179271221161,0.2768907332119229
next_number,7,first_label_token,12,0.31475117802619934,0.31480019795690206
antonym,7,first_label_token,13,0.3428616523742676,0.25712848523865683
synonym,7,first_label_token,13,0.28468596935272217,0.25999080767219285
prev_number,7,first_label_token,13,0.3704753816127777,0.2823966863144566
next_number,7,first_label_token,13,0.31450316309928894,0.31534011580530674
antonym,7,first_label_token,14,0.34673425555229187,0.24873779304836163
synonym,7,first_label_token,14,0.28436580300331116,0.2608230441261947
prev_number,7,first_label_token,14,0.37779298424720764,0.26822263816086156
next_number,7,first_label_token,14,0.31988993287086487,0.30361334927092276
antonym,7,first_label_token,15,0.34963032603263855,0.24246293480833225
synonym,7,first_label_token,15,0.28552669286727905,0.2578054413529718
prev_number,7,first_label_token,15,0.3773573040962219,0.2690665417927125
next_number,7,first_label_token,15,0.3163706362247467,0.31127470698330084
antonym,7,first_label_token,16,0.35164305567741394,0.23810199356668182
synonym,7,first_label_token,16,0.285790354013443,0.25712008382634477
prev_number,7,first_label_token,16,0.38350561261177063,0.257157392674323
next_number,7,first_label_token,16,0.3211844861507416,0.30079516235683934
antonym,7,first_label_token,17,0.35342949628829956,0.23423134826864445
synonym,7,first_label_token,17,0.2857007682323456,0.2573529519991764
prev_number,7,first_label_token,17,0.38352274894714355,0.2571241999396412
next_number,7,first_label_token,17,0.32225489616394043,0.29846492571166383
antonym,7,first_label_token,18,0.3538345992565155,0.2333536197342665
synonym,7,first_label_token,18,0.28491315245628357,0.25940027071893434
prev_number,7,first_label_token,18,0.3886242210865021,0.24724275168809584
next_number,7,first_label_token,18,0.3265482187271118,0.289118546807413
antonym,7,first_label_token,19,0.35902613401412964,0.2221052247544888
synonym,7,first_label_token,19,0.2867107689380646,0.25472756864014046
prev_number,7,first_label_token,19,0.3929566442966461,0.23885093564257787
next_number,7,first_label_token,19,0.3291267156600952,0.2835052696812448
antonym,7,first_label_token,20,0.35929223895072937,0.2215286604873321
synonym,7,first_label_token,20,0.2877267003059387,0.25208676919115336
prev_number,7,first_label_token,20,0.3931569755077362,0.23846289814252297
next_number,7,first_label_token,20,0.33025050163269043,0.281058835863936
antonym,7,first_label_token,21,0.36172643303871155,0.21625454062924865
synonym,7,first_label_token,21,0.2891162633895874,0.24847475607523706
prev_number,7,first_label_token,21,0.39221781492233276,0.2402820331825748
next_number,7,first_label_token,21,0.3294726312160492,0.28275222636636455
antonym,7,first_label_token,22,0.3624809682369232,0.21461970424041743
synonym,7,first_label_token,22,0.2895835340023041,0.247260138616213
prev_number,7,first_label_token,22,0.39411017298698425,0.23661657392327962
next_number,7,first_label_token,22,0.33140861988067627,0.2785376621570139
antonym,7,first_label_token,23,0.36503663659095764,0.20908238850900762
synonym,7,first_label_token,23,0.29016074538230896,0.24575974248467547
prev_number,7,first_label_token,23,0.3971453607082367,0.23073747675642675
next_number,7,first_label_token,23,0.33346202969551086,0.2740674771446455
antonym,7,first_label_token,24,0.368161678314209,0.20231142283650372
synonym,7,first_label_token,24,0.29123926162719727,0.2429562606794189
prev_number,7,first_label_token,24,0.4010726511478424,0.22313039468528328
next_number,7,first_label_token,24,0.3362026512622833,0.2681012616508588
antonym,7,first_label_token,25,0.3705234229564667,0.1971942777497786
synonym,7,first_label_token,25,0.2911747395992279,0.24312397844195388
prev_number,7,first_label_token,25,0.40087658166885376,0.22351017729653888
next_number,7,first_label_token,25,0.33579039573669434,0.2689987242316064
antonym,7,first_label_token,26,0.37101060152053833,0.19613871765623947
synonym,7,first_label_token,26,0.292081356048584,0.2407673308419176
prev_number,7,first_label_token,26,0.40103769302368164,0.22319810786403427
next_number,7,first_label_token,26,0.33623167872428894,0.2680380701122448
antonym,7,first_label_token,27,0.37550511956214905,0.18640053491526365
synonym,7,first_label_token,27,0.29390832781791687,0.23601832299125447
prev_number,7,first_label_token,27,0.40541571378707886,0.2147179702810149
next_number,7,first_label_token,27,0.3438507616519928,0.25145165367196043
antonym,7,first_label_token,28,0.3768095076084137,0.18357434330983013
synonym,7,first_label_token,28,0.29648357629776,0.2293242539019169
prev_number,7,first_label_token,28,0.404916375875473,0.21568517770639706
next_number,7,first_label_token,28,0.3474331498146057,0.24365294843674257
antonym,7,last_label_token,0,0.4232166111469269,0.08302499618217463
synonym,7,last_label_token,0,0.30499356985092163,0.2072034817742695
prev_number,7,last_label_token,0,0.42243120074272156,0.18175931653677047
next_number,7,last_label_token,0,0.3519575893878937,0.23380343772350598
antonym,7,last_label_token,1,0.4283222556114197,0.0719626979901612
synonym,7,last_label_token,1,0.3022008538246155,0.2144628333177494
prev_number,7,last_label_token,1,0.4371871054172516,0.15317742792443
next_number,7,last_label_token,1,0.37097927927970886,0.19239403544539269
antonym,7,last_label_token,2,0.4177566468715668,0.09485499205278902
synonym,7,last_label_token,2,0.29544803500175476,0.23201602715586855
prev_number,7,last_label_token,2,0.4327472448348999,0.1617773479847796
next_number,7,last_label_token,2,0.37431466579437256,0.1851330421937818
antonym,7,last_label_token,3,0.4202459454536438,0.08946147838465146
synonym,7,last_label_token,3,0.2996212840080261,0.2211681352364483
prev_number,7,last_label_token,3,0.4403124749660492,0.1471236503834078
next_number,7,last_label_token,3,0.3825688064098358,0.16716413243078
antonym,7,last_label_token,4,0.4209815561771393,0.0878676452783429
synonym,7,last_label_token,4,0.29869315028190613,0.2235807145799259
prev_number,7,last_label_token,4,0.41121599078178406,0.20348295117239046
next_number,7,last_label_token,4,0.36010968685150146,0.21605667152129926
antonym,7,last_label_token,5,0.4095041751861572,0.11273545812128127
synonym,7,last_label_token,5,0.3003395199775696,0.21930116152878343
prev_number,7,last_label_token,5,0.3928900361061096,0.2389799543591239
next_number,7,last_label_token,5,0.3400633633136749,0.25969665725843705
antonym,7,last_label_token,6,0.4016631245613098,0.1297245063705218
synonym,7,last_label_token,6,0.297395795583725,0.22695304235760505
prev_number,7,last_label_token,6,0.385570228099823,0.25315827427335624
next_number,7,last_label_token,6,0.33122342824935913,0.2789408163879664
antonym,7,last_label_token,7,0.37628820538520813,0.18470383845610694
synonym,7,last_label_token,7,0.29298001527786255,0.23843136714146418
prev_number,7,last_label_token,7,0.3754185736179352,0.2728218234783816
next_number,7,last_label_token,7,0.31991592049598694,0.30355677532670156
antonym,7,last_label_token,8,0.3665013313293457,0.2059088635859534
synonym,7,last_label_token,8,0.2912110984325409,0.2430294677397401
prev_number,7,last_label_token,8,0.37434685230255127,0.27489772596863327
next_number,7,last_label_token,8,0.3198900520801544,0.3036130897574172
antonym,7,last_label_token,9,0.352641224861145,0.23593928027293332
synonym,7,last_label_token,9,0.28676748275756836,0.25458014743824486
prev_number,7,last_label_token,9,0.3708513081073761,0.281668524305279
next_number,7,last_label_token,9,0.31780287623405457,0.3081567819702473
antonym,7,last_label_token,10,0.34745484590530396,0.2471765042796773
synonym,7,last_label_token,10,0.28798264265060425,0.25142147582179963
prev_number,7,last_label_token,10,0.37526601552963257,0.2731173254067928
next_number,7,last_label_token,10,0.3214549422264099,0.3002063910910051
antonym,7,last_label_token,11,0.3408086597919464,0.2615766633853278
synonym,7,last_label_token,11,0.2860735356807709,0.2563839848981194
prev_number,7,last_label_token,11,0.37464529275894165,0.2743196528467128
next_number,7,last_label_token,11,0.3230622112751007,0.29670743537335165
antonym,7,last_label_token,12,0.344655841588974,0.2532410511950197
synonym,7,last_label_token,12,0.28758424520492554,0.2524570652211384
prev_number,7,last_label_token,12,0.37530550360679626,0.2730408378007868
next_number,7,last_label_token,12,0.32179513573646545,0.29946580442439386
antonym,7,last_label_token,13,0.34380581974983215,0.25508277658731937
synonym,7,last_label_token,13,0.28591305017471313,0.25680114894026773
prev_number,7,last_label_token,13,0.37384992837905884,0.27586025754791244
next_number,7,last_label_token,13,0.31902968883514404,0.30548606360572217
antonym,7,last_label_token,14,0.34601834416389465,0.2502889439975876
synonym,7,last_label_token,14,0.2855609655380249,0.2577163533959671
prev_number,7,last_label_token,14,0.3768336772918701,0.2700807963116002
next_number,7,last_label_token,14,0.32081857323646545,0.3015917390622843
antonym,7,last_label_token,15,0.34960323572158813,0.2425216308458331
synonym,7,last_label_token,15,0.2863057851791382,0.255780278420782
prev_number,7,last_label_token,15,0.37702831625938416,0.2697037845721093
next_number,7,last_label_token,15,0.3188655972480774,0.3058432839461831
antonym,7,last_label_token,16,0.3529479503631592,0.2352747042355745
synonym,7,last_label_token,16,0.2873433232307434,0.25308331482498747
prev_number,7,last_label_token,16,0.37686264514923096,0.27002468615836406
next_number,7,last_label_token,16,0.31810182332992554,0.3075059869765743
antonym,7,last_label_token,17,0.34939783811569214,0.24296666174842518
synonym,7,last_label_token,17,0.2856680452823639,0.25743801163116875
prev_number,7,last_label_token,17,0.3786449730396271,0.2665723531189741
next_number,7,last_label_token,17,0.3237382471561432,0.2952357342830836
antonym,7,last_label_token,18,0.3511400520801544,0.23919184144450367
synonym,7,last_label_token,18,0.284163236618042,0.26134959268598723
prev_number,7,last_label_token,18,0.377867728471756,0.26807786011115353
next_number,7,last_label_token,18,0.3228316307067871,0.2972093993715621
antonym,7,last_label_token,19,0.3535957932472229,0.2338710359592331
synonym,7,last_label_token,19,0.28389519453048706,0.26204633797755306
prev_number,7,last_label_token,19,0.3795066475868225,0.2649033069661795
next_number,7,last_label_token,19,0.3225260078907013,0.29787472712154883
antonym,7,last_label_token,20,0.35298335552215576,0.2351979925826031
synonym,7,last_label_token,20,0.28398221731185913,0.2618201320345497
prev_number,7,last_label_token,20,0.3786528706550598,0.2665570555977729
next_number,7,last_label_token,20,0.32135719060897827,0.30041919216559865
antonym,7,last_label_token,21,0.35462191700935364,0.23164775403712834
synonym,7,last_label_token,21,0.2845585346221924,0.26032205993667323
prev_number,7,last_label_token,21,0.37573203444480896,0.2722146562029313
next_number,7,last_label_token,21,0.3170793354511261,0.3097318991924978
antonym,7,last_label_token,22,0.35554805397987366,0.2296411115053596
synonym,7,last_label_token,22,0.2850639522075653,0.25900828370811346
prev_number,7,last_label_token,22,0.3768312335014343,0.2700855298841983
next_number,7,last_label_token,22,0.3170972764492035,0.3096928424099047
antonym,7,last_label_token,23,0.3568316698074341,0.2268599266525534
synonym,7,last_label_token,23,0.28591790795326233,0.25678852169070965
prev_number,7,last_label_token,23,0.3771567940711975,0.2694549256517379
next_number,7,last_label_token,23,0.3166087865829468,0.3107562638774847
antonym,7,last_label_token,24,0.35893407464027405,0.22230468796663427
synonym,7,last_label_token,24,0.28676390647888184,0.2545894435728888
prev_number,7,last_label_token,24,0.3791583776473999,0.2655778987879053
next_number,7,last_label_token,24,0.3174150288105011,0.309001109160723
antonym,7,last_label_token,25,0.36176106333732605,0.21617950785083717
synonym,7,last_label_token,25,0.2876240611076355,0.2523535682554354
prev_number,7,last_label_token,25,0.37790897488594055,0.26799796664193665
next_number,7,last_label_token,25,0.3158567249774933,0.3123934697059504
antonym,7,last_label_token,26,0.36330747604370117,0.21282892623380334
synonym,7,last_label_token,26,0.2888803482055664,0.24908799109058455
prev_number,7,last_label_token,26,0.3789915144443512,0.26590110943396406
next_number,7,last_label_token,26,0.31565237045288086,0.3128383407329284
antonym,7,last_label_token,27,0.36734041571617126,0.20409083615378876
synonym,7,last_label_token,27,0.2903638184070587,0.24523187697247517
prev_number,7,last_label_token,27,0.38080647587776184,0.26238556588244066
next_number,7,last_label_token,27,0.3163129389286041,0.31140031152001213
antonym,7,last_label_token,28,0.36806565523147583,0.20251947413774452
synonym,7,last_label_token,28,0.29230019450187683,0.24019848486949502
prev_number,7,last_label_token,28,0.37965357303619385,0.26461871534534187
next_number,7,last_label_token,28,0.31547871232032776,0.3132163870322139
antonym,8,pre_label_token,0,0.46153560280799866,0.0
synonym,8,pre_label_token,0,0.3847059905529022,0.0
prev_number,8,pre_label_token,0,0.5162676572799683,0.0
next_number,8,pre_label_token,0,0.45935678482055664,0.0
antonym,8,pre_label_token,1,0.4510941505432129,0.022623286700440004
synonym,8,pre_label_token,1,0.32652372121810913,0.15123827224830344
prev_number,8,pre_label_token,1,0.48453935980796814,0.06145706984467181
next_number,8,pre_label_token,1,0.4279969334602356,0.06826905010790574
antonym,8,pre_label_token,2,0.45258358120918274,0.01939616693566326
synonym,8,pre_label_token,2,0.32065704464912415,0.16648803885722308
prev_number,8,pre_label_token,2,0.40703943371772766,0.21157285764854128
next_number,8,pre_label_token,2,0.3342604339122772,0.27232938544087715
antonym,8,pre_label_token,3,0.4540451169013977,0.016229486655045866
synonym,8,pre_label_token,3,0.31814295053482056,0.17302314404414854
prev_number,8,pre_label_token,3,0.3829289376735687,0.2582744003544869
next_number,8,pre_label_token,3,0.3390437066555023,0.26191640602860256
antonym,8,pre_label_token,4,0.46967312693595886,-0.01763141148472891
synonym,8,pre_label_token,4,0.31409335136413574,0.18354962210825332
prev_number,8,pre_label_token,4,0.3633143901824951,0.29626738173630673
next_number,8,pre_label_token,4,0.31693974137306213,0.3100357895075575
antonym,8,pre_label_token,5,0.44504278898239136,0.03573465129291098
synonym,8,pre_label_token,5,0.30674484372138977,0.20265124210690388
prev_number,8,pre_label_token,5,0.37059563398361206,0.2821637599067325
next_number,8,pre_label_token,5,0.3170185685157776,0.3098641862019783
antonym,8,pre_label_token,6,0.44557738304138184,0.0345763569907207
synonym,8,pre_label_token,6,0.3041953444480896,0.20927837902680468
prev_number,8,pre_label_token,6,0.36047786474227905,0.3017616740868303
next_number,8,pre_label_token,6,0.30218443274497986,0.342157462933686
antonym,8,pre_label_token,7,0.4357115924358368,0.055952369037291394
synonym,8,pre_label_token,7,0.30313563346862793,0.2120329786573918
prev_number,8,pre_label_token,7,0.3550547659397125,0.312266106673483
next_number,8,pre_label_token,7,0.29896047711372375,0.34917587593593546
antonym,8,pre_label_token,8,0.42304927110671997,0.08338756851503226
synonym,8,pre_label_token,8,0.3012082278728485,0.21704305295597326
prev_number,8,pre_label_token,8,0.35271066427230835,0.31680658414548735
next_number,8,pre_label_token,8,0.29569587111473083,0.3562827830435952
antonym,8,pre_label_token,9,0.3593287467956543,0.22144955966671753
synonym,8,pre_label_token,9,0.28357765078544617,0.2628717572661493
prev_number,8,pre_label_token,9,0.34291356801986694,0.3357833612383211
next_number,8,pre_label_token,9,0.2871057391166687,0.3749831316221359
antonym,8,pre_label_token,10,0.33983561396598816,0.2636849424000739
synonym,8,pre_label_token,10,0.2788233757019043,0.2752299611940606
prev_number,8,pre_label_token,10,0.3429766595363617,0.33566115424819665
next_number,8,pre_label_token,10,0.28822165727615356,0.3725538256961969
antonym,8,pre_label_token,11,0.331246942281723,0.2822938463113027
synonym,8,pre_label_token,11,0.27647656202316284,0.2813302396830142
prev_number,8,pre_label_token,11,0.34929201006889343,0.3234284481247779
next_number,8,pre_label_token,11,0.2942076623439789,0.3595225496475287
antonym,8,pre_label_token,12,0.3310913145542145,0.2826310418094652
synonym,8,pre_label_token,12,0.2765185534954071,0.2812210875687362
prev_number,8,pre_label_token,12,0.3489443361759186,0.3241018854166017
next_number,8,pre_label_token,12,0.29465731978416443,0.3585436647043986
antonym,8,pre_label_token,13,0.32707396149635315,0.2913353606819846
synonym,8,pre_label_token,13,0.2747114896774292,0.28591834693654794
prev_number,8,pre_label_token,13,0.34935128688812256,0.3233136301260262
next_number,8,pre_label_token,13,0.2932450473308563,0.3616181212052637
antonym,8,pre_label_token,14,0.34259238839149475,0.25771189414825046
synonym,8,pre_label_token,14,0.279751718044281,0.2728168395760622
prev_number,8,pre_label_token,14,0.3547901511192322,0.31277866022346623
next_number,8,pre_label_token,14,0.2963152825832367,0.3549343508684879
antonym,8,pre_label_token,15,0.34584614634513855,0.2506620415824943
synonym,8,pre_label_token,15,0.28018051385879517,0.2717022330322496
prev_number,8,pre_label_token,15,0.3561878502368927,0.3100713453298226
next_number,8,pre_label_token,15,0.29678142070770264,0.35391958818320823
antonym,8,pre_label_token,16,0.34661659598350525,0.2489927236930849
synonym,8,pre_label_token,16,0.2791089415550232,0.27448766484273923
prev_number,8,pre_label_token,16,0.3625999093055725,0.29765131672980794
next_number,8,pre_label_token,16,0.3022567927837372,0.34199993823578567
antonym,8,pre_label_token,17,0.35346606373786926,0.23415211830383298
synonym,8,pre_label_token,17,0.2793615162372589,0.2738311253335085
prev_number,8,pre_label_token,17,0.36693090200424194,0.28926227155605466
next_number,8,pre_label_token,17,0.30756431818008423,0.3304456833042505
antonym,8,pre_label_token,18,0.3547075092792511,0.23146230297034887
synonym,8,pre_label_token,18,0.28190186619758606,0.2672277710247385
prev_number,8,pre_label_token,18,0.3690418601036072,0.285173388455209
next_number,8,pre_label_token,18,0.30918973684310913,0.32690721665536915
antonym,8,pre_label_token,19,0.35740572214126587,0.22561613889200094
synonym,8,pre_label_token,19,0.2845136821269989,0.2604386489586664
prev_number,8,pre_label_token,19,0.3694702088832855,0.2843436855411524
next_number,8,pre_label_token,19,0.3109663724899292,0.32303955712463184
antonym,8,pre_label_token,20,0.3606376647949219,0.218613553102318
synonym,8,pre_label_token,20,0.2868694067001343,0.25431520760089155
prev_number,8,pre_label_token,20,0.37150663137435913,0.28039917640454914
next_number,8,pre_label_token,20,0.3131909966468811,0.31819664583984275
antonym,8,pre_label_token,21,0.36537930369377136,0.20833993852090504
synonym,8,pre_label_token,21,0.28916728496551514,0.24834213122098303
prev_number,8,pre_label_token,21,0.3717789351940155,0.27987172941883043
next_number,8,pre_label_token,21,0.31391623616218567,0.3166178305501375
antonym,8,pre_label_token,22,0.3658764660358429,0.2072627467743815
synonym,8,pre_label_token,22,0.2891767621040344,0.24831749646417645
prev_number,8,pre_label_token,22,0.3731236159801483,0.27726710995996784
next_number,8,pre_label_token,22,0.31590884923934937,0.31227999742562607
antonym,8,pre_label_token,23,0.36581555008888245,0.20739473214363546
synonym,8,pre_label_token,23,0.2898823916912079,0.24648329163113158
prev_number,8,pre_label_token,23,0.3758707344532013,0.271945997094741
next_number,8,pre_label_token,23,0.3166293799877167,0.31071143291939196
antonym,8,pre_label_token,24,0.3692907392978668,0.19986510888631537
synonym,8,pre_label_token,24,0.29333049058914185,0.23752034594635463
prev_number,8,pre_label_token,24,0.3792840540409088,0.2653344661580731
next_number,8,pre_label_token,24,0.31857502460479736,0.30647584811608763
antonym,8,pre_label_token,25,0.37363529205322266,0.1904518529447944
synonym,8,pre_label_token,25,0.2957687973976135,0.23118224134609267
prev_number,8,pre_label_token,25,0.37968894839286804,0.2645501939956594
next_number,8,pre_label_token,25,0.31886208057403564,0.3058509395945984
antonym,8,pre_label_token,26,0.37912777066230774,0.1785514089147593
synonym,8,pre_label_token,26,0.2974221110343933,0.22688463830018324
prev_number,8,pre_label_token,26,0.37747427821159363,0.2688399652994493
next_number,8,pre_label_token,26,0.3178447484970093,0.3080656278514047
antonym,8,pre_label_token,27,0.3827167749404907,0.17077518481341736
synonym,8,pre_label_token,27,0.305799663066864,0.20510813302551767
prev_number,8,pre_label_token,27,0.38304391503334045,0.2580516915363953
next_number,8,pre_label_token,27,0.32355231046676636,0.2956405104734461
antonym,8,pre_label_token,28,0.38917097449302673,0.15679099916605133
synonym,8,pre_label_token,28,0.3104255199432373,0.1930837377991138
prev_number,8,pre_label_token,28,0.38211220502853394,0.2598563949526723
next_number,8,pre_label_token,28,0.32561206817626953,0.2911565063669044
antonym,8,first_label_token,0,0.4392780065536499,0.04822509058658264
synonym,8,first_label_token,0,0.308464914560318,0.1981801112143068
prev_number,8,first_label_token,0,0.42659056186676025,0.17370271824829187
next_number,8,first_label_token,0,0.36679980158805847,0.20149257895179384
antonym,8,first_label_token,1,0.44320178031921387,0.0397235281032301
synonym,8,first_label_token,1,0.3069092035293579,0.20222400725222456
prev_number,8,first_label_token,1,0.42856454849243164,0.16987914611892074
next_number,8,first_label_token,1,0.3719184994697571,0.19034939341313195
antonym,8,first_label_token,2,0.4320904016494751,0.06379833100497112
synonym,8,first_label_token,2,0.30493253469467163,0.20736213580552676
prev_number,8,first_label_token,2,0.4338320791721344,0.15967604583668438
next_number,8,first_label_token,2,0.3783970773220062,0.17624580755931696
antonym,8,first_label_token,3,0.4405461549758911,0.045477418652877466
synonym,8,first_label_token,3,0.31224584579467773,0.1883520052653307
prev_number,8,first_label_token,3,0.4367661476135254,0.1539928146677021
next_number,8,first_label_token,3,0.3814404606819153,0.16962049263967793
antonym,8,first_label_token,4,0.4271301329135895,0.07454564650069273
synonym,8,first_label_token,4,0.31082019209861755,0.19205783187336245
prev_number,8,first_label_token,4,0.41082504391670227,0.20424020733509796
next_number,8,first_label_token,4,0.3579932451248169,0.22066407429975465
antonym,8,first_label_token,5,0.41249021887779236,0.10626565671599864
synonym,8,first_label_token,5,0.30622971057891846,0.2039902728345797
prev_number,8,first_label_token,5,0.3849678635597229,0.25432504219229524
next_number,8,first_label_token,5,0.31969329714775085,0.304041416798413
antonym,8,first_label_token,6,0.4054059386253357,0.12161502566902349
synonym,8,first_label_token,6,0.29958245158195496,0.22126907576512422
prev_number,8,first_label_token,6,0.3844185769557953,0.25538899922346314
next_number,8,first_label_token,6,0.31688305735588074,0.3101591881794712
antonym,8,first_label_token,7,0.38832199573516846,0.15863046453490492
synonym,8,first_label_token,7,0.29729026556015015,0.22722735579739106
prev_number,8,first_label_token,7,0.39761078357696533,0.22983596208246715
next_number,8,first_label_token,7,0.3330383002758026,0.27498991790030736
antonym,8,first_label_token,8,0.37489068508148193,0.18773181786923054
synonym,8,first_label_token,8,0.28976863622665405,0.24677898618059868
prev_number,8,first_label_token,8,0.39678075909614563,0.23144370269746672
next_number,8,first_label_token,8,0.3308410346508026,0.2797732708355608
antonym,8,first_label_token,9,0.36361709237098694,0.2121580867028937
synonym,8,first_label_token,9,0.2879561185836792,0.2514904221537424
prev_number,8,first_label_token,9,0.37612923979759216,0.271445277476253
next_number,8,first_label_token,9,0.3150128722190857,0.3142305009337296
antonym,8,first_label_token,10,0.35160955786705017,0.2381745726053518
synonym,8,first_label_token,10,0.28728026151657104,0.25324723666587623
prev_number,8,first_label_token,10,0.3736317753791809,0.27628281549203637
next_number,8,first_label_token,10,0.3135107755661011,0.31750050086106585
antonym,8,first_label_token,11,0.3439417779445648,0.25478819867414115
synonym,8,first_label_token,11,0.28493204712867737,0.25935115614089876
prev_number,8,first_label_token,11,0.37394630908966064,0.2756735700627626
next_number,8,first_label_token,11,0.31562089920043945,0.3129068522984073
antonym,8,first_label_token,12,0.34934157133102417,0.24308857387031924
synonym,8,first_label_token,12,0.2879069745540619,0.2516181665373084
prev_number,8,first_label_token,12,0.37404343485832214,0.2754854394152352
next_number,8,first_label_token,12,0.31678125262260437,0.31038081271325524
antonym,8,first_label_token,13,0.34726953506469727,0.24757801358790665
synonym,8,first_label_token,13,0.28460079431533813,0.26021221061229693
prev_number,8,first_label_token,13,0.37213096022605896,0.27918986405872215
next_number,8,first_label_token,13,0.3170253038406372,0.30984952368891183
antonym,8,first_label_token,14,0.3516934812068939,0.23799273757608608
synonym,8,first_label_token,14,0.28405776619911194,0.26162375119019576
prev_number,8,first_label_token,14,0.38031014800071716,0.2633469429318178
next_number,8,first_label_token,14,0.32313716411590576,0.2965442662567045
antonym,8,first_label_token,15,0.3541744649410248,0.23261723952341917
synonym,8,first_label_token,15,0.28555214405059814,0.2577392838614222
prev_number,8,first_label_token,15,0.3794363737106323,0.26503942604162267
next_number,8,first_label_token,15,0.3190420866012573,0.3054590742011396
antonym,8,first_label_token,16,0.3565582036972046,0.2274524402280299
synonym,8,first_label_token,16,0.28542616963386536,0.25806674020425624
prev_number,8,first_label_token,16,0.386215478181839,0.2519084379279698
next_number,8,first_label_token,16,0.3233441710472107,0.2960936210542269
antonym,8,first_label_token,17,0.358571857213974,0.2230894972513272
synonym,8,first_label_token,17,0.28602883219718933,0.25650018658116913
prev_number,8,first_label_token,17,0.3876597285270691,0.24911095424898178
next_number,8,first_label_token,17,0.3258281648159027,0.2906860732596246
antonym,8,first_label_token,18,0.3592362403869629,0.22164999146033992
synonym,8,first_label_token,18,0.2852206528186798,0.25860095807512995
prev_number,8,first_label_token,18,0.39413511753082275,0.23656825684688187
next_number,8,first_label_token,18,0.33157727122306824,0.27817051542496374
antonym,8,first_label_token,19,0.3632543385028839,0.212944058285359
synonym,8,first_label_token,19,0.2872046232223511,0.25344384991359625
prev_number,8,first_label_token,19,0.39804720878601074,0.22899061528823883
next_number,8,first_label_token,19,0.33431482315063477,0.27221098240394626
antonym,8,first_label_token,20,0.3632672131061554,0.2129161631388239
synonym,8,first_label_token,20,0.2877049148082733,0.2521433981446929
prev_number,8,first_label_token,20,0.39951324462890625,0.22615093354133342
next_number,8,first_label_token,20,0.3368690013885498,0.2666506460329209
antonym,8,first_label_token,21,0.3645249307155609,0.21019109143958004
synonym,8,first_label_token,21,0.28851333260536194,0.2500420069084225
prev_number,8,first_label_token,21,0.39702916145324707,0.23096255236081742
next_number,8,first_label_token,21,0.33633163571357727,0.2678204680377976
antonym,8,first_label_token,22,0.3649466335773468,0.20927739624635933
synonym,8,first_label_token,22,0.2895880937576294,0.24724828604454197
prev_number,8,first_label_token,22,0.3977905809879303,0.22948769813753545
next_number,8,first_label_token,22,0.3357757329940796,0.26903064439279545
antonym,8,first_label_token,23,0.3672218322753906,0.2043477685335644
synonym,8,first_label_token,23,0.28985267877578735,0.24656052701646525
prev_number,8,first_label_token,23,0.40016457438468933,0.22488932099094683
next_number,8,first_label_token,23,0.337772935628891,0.26468281999831833
antonym,8,first_label_token,24,0.3700394928455353,0.19824279948458556
synonym,8,first_label_token,24,0.29093271493911743,0.24375309435398484
prev_number,8,first_label_token,24,0.4052654504776001,0.2150090272693036
next_number,8,first_label_token,24,0.34164053201675415,0.2562632287009481
