family,target,layer,alpha,n,success,lo,hi,target_rate,judge_ok,unscorable,margin,top1,baseline
py_self_name,alt,26,1.0,50,0.78,0.6476,0.8725,0.84,0.94,0.0,1.075,0.92,0.0
py_self_name,alt,26,2.0,50,0.9,0.7864,0.9565,0.96,0.94,0.04,12.8194,1.0,0.0
py_self_name,alt,26,4.0,50,0.9,0.7864,0.9565,1.0,0.9,0.0,20.0511,1.0,0.0
r_assignment,nat,2,0.5,51,0.7647,0.6324,0.86,0.902,0.8235,0.0196,2.3725,0.9804,0.8235
r_assignment,nat,2,1.0,51,0.6275,0.4902,0.7468,0.8824,0.6863,0.0588,2.3775,0.9804,0.8235
r_assignment,nat,2,2.0,51,0.6667,0.5297,0.7803,0.9412,0.6863,0.0196,2.3738,0.9804,0.8235
r_assignment,nat,2,4.0,51,0.7059,0.57,0.8129,0.9216,0.7451,0.0392,2.3591,0.9804,0.8235
r_assignment,nat,4,0.5,51,0.6667,0.5297,0.7803,0.902,0.7255,0.0392,2.3713,0.9804,0.8235
r_assignment,nat,4,1.0,51,0.7059,0.57,0.8129,0.9216,0.7255,0.0392,2.3946,0.9804,0.8235
r_assignment,nat,4,2.0,51,0.7451,0.6113,0.8445,0.9608,0.7647,0.0,2.3824,0.9804,0.8235
r_assignment,nat,4,4.0,51,0.8039,0.6754,0.8898,0.9608,0.8235,0.0,2.3885,0.9804,0.8235
r_assignment,nat,6,0.5,51,0.7255,0.5905,0.8289,0.8824,0.7451,0.0392,2.3775,0.9804,0.8235
r_assignment,nat,6,1.0,51,0.6863,0.5497,0.7967,0.902,0.7255,0.0196,2.3909,0.9804,0.8235
r_assignment,nat,6,2.0,51,0.7843,0.6537,0.8751,0.9216,0.8039,0.0392,2.3922,0.9804,0.8235
r_assignment,nat,6,4.0,51,0.6471,0.5099,0.7637,0.7843,0.8039,0.0392,2.4069,0.9804,0.8235
r_assignment,nat,8,0.5,51,0.8039,0.6754,0.8898,0.9412,0.8235,0.0196,2.3701,0.9804,0.8235
r_assignment,nat,8,1.0,51,0.6863,0.5497,0.7967,0.902,0.7059,0.0392,2.3958,0.9804,0.8235
r_assignment,nat,8,2.0,51,0.7451,0.6113,0.8445,0.9216,0.7843,0.0392,2.4167,0.9804,0.8235
r_assignment,nat,8,4.0,51,0.6667,0.5297,0.7803,0.8824,0.7451,0.0588,2.4167,0.9804,0.8235
r_assignment,nat,10,0.5,51,0.7451,0.6113,0.8445,0.8824,0.7843,0.0392,2.3958,0.9804,0.8235
r_assignment,nat,10,1.0,51,0.7843,0.6537,0.8751,0.9412,0.8235,0.0196,2.4007,0.9804,0.8235
r_assignment,nat,10,2.0,51,0.7451,0.6113,0.8445,0.902,0.7843,0.0784,2.4154,0.9804,0.8235
r_assignment,nat,10,4.0,51,0.8039,0.6754,0.8898,0.902,0.8627,0.0392,2.4583,0.9804,0.8235
r_assignment,nat,12,0.5,51,0.6667,0.5297,0.7803,0.8627,0.7255,0.0392,2.3922,0.9804,0.8235
r_assignment,nat,12,1.0,51,0.6275,0.4902,0.7468,0.8235,0.7451,0.0196,2.4007,0.9804,0.8235
r_assignment,nat,12,2.0,51,0.7451,0.6113,0.8445,0.8824,0.8235,0.0196,2.4203,0.9804,0.8235
r_assignment,nat,12,4.0,51,0.7451,0.6113,0.8445,0.9216,0.7843,0.0196,2.4498,0.9804,0.8235
r_assignment,nat,14,0.5,51,0.5686,0.4327,0.695,0.902,0.6275,0.0196,2.3946,0.9804,0.8235
r_assignment,nat,14,1.0,51,0.8039,0.6754,0.8898,0.9412,0.8431,0.0196,2.3934,0.9804,0.8235
r_assignment,nat,14,2.0,51,0.6275,0.4902,0.7468,0.7647,0.7451,0.1373,2.4093,0.9804,0.8235
r_assignment,nat,14,4.0,51,0.7647,0.6324,0.86,0.9216,0.8039,0.0196,2.4375,0.9804,0.8235
r_assignment,nat,16,0.5,51,0.7451,0.6113,0.8445,0.9216,0.7843,0.0196,2.3824,0.9804,0.8235
r_assignment,nat,16,1.0,51,0.6863,0.5497,0.7967,0.902,0.7255,0.0196,2.3873,0.9804,0.8235
r_assignment,nat,16,2.0,51,0.6078,0.4708,0.7297,0.8431,0.7059,0.0392,2.4118,0.9804,0.8235
r_assignment,nat,16,4.0,51,0.7059,0.57,0.8129,0.902,0.7255,0.0588,2.4608,0.9804,0.8235
r_assignment,nat,18,0.5,51,0.7255,0.5905,0.8289,0.8627,0.8039,0.0392,2.4044,0.9804,0.8235
r_assignment,nat,18,1.0,51,0.6471,0.5099,0.7637,0.8431,0.7647,0.0392,2.4412,0.9804,0.8235
r_assignment,nat,18,2.0,51,0.6471,0.5099,0.7637,0.9216,0.6863,0.0588,2.5025,0.9804,0.8235
r_assignment,nat,18,4.0,51,0.7059,0.57,0.8129,0.902,0.7255,0.0196,2.6287,0.9804,0.8235
r_assignment,nat,20,0.5,51,0.7647,0.6324,0.86,0.9804,0.7647,0.0196,2.4902,0.9804,0.8235
r_assignment,nat,20,1.0,51,0.7255,0.5905,0.8289,0.9216,0.7451,0.0196,2.6054,0.9804,0.8235
r_assignment,nat,20,2.0,51,0.7451,0.6113,0.8445,0.9608,0.7451,0.0196,2.8603,0.9804,0.8235
r_assignment,nat,20,4.0,51,0.7843,0.6537,0.8751,0.9804,0.7843,0.0196,3.4203,0.9804,0.8235
r_assignment,nat,22,0.5,51,0.7255,0.5905,0.8289,0.9216,0.7647,0.0392,2.5172,0.9804,0.8235
r_assignment,nat,22,1.0,51,0.6471,0.5099,0.7637,0.8824,0.6863,0.0392,2.652,0.9804,0.8235
r_assignment,nat,22,2.0,51,0.8627,0.7428,0.9319,0.9216,0.902,0.0392,2.9596,0.9804,0.8235
r_assignment,nat,22,4.0,51,0.8039,0.6754,0.8898,0.9608,0.8235,0.0,3.6667,0.9804,0.8235
r_assignment,nat,24,0.5,51,0.7843,0.6537,0.8751,0.902,0.7843,0.0784,3.3615,0.9804,0.8235
r_assignment,nat,24,1.0,51,0.8627,0.7428,0.9319,0.9412,0.8627,0.0392,4.4289,0.9804,0.8235
r_assignment,nat,24,2.0,51,0.7059,0.57,0.8129,1.0,0.7059,0.0,6.6042,1.0,0.8235
r_assignment,nat,24,4.0,51,0.8824,0.7662,0.945,1.0,0.8824,0.0,9.7469,1.0,0.8235
r_assignment,nat,26,0.5,51,0.7647,0.6324,0.86,0.9412,0.8039,0.0196,4.7782,0.9804,0.8235
r_assignment,nat,26,1.0,51,0.7843,0.6537,0.8751,0.9804,0.7843,0.0196,6.3223,1.0,0.8235
r_assignment,nat,26,2.0,51,0.6275,0.4902,0.7468,0.9216,0.6667,0.0392,5.9375,1.0,0.8235
r_assignment,nat,26,4.0,51,0.8235,0.6975,0.9043,1.0,0.8235,0.0,6.8971,1.0,0.8235
r_assignment,alt,2,0.5,51,0.1176,0.055,0.2338,0.1373,0.7843,0.0196,-2.3799,0.0,0.0588
r_assignment,alt,2,1.0,51,0.0784,0.0309,0.185,0.0784,0.8627,0.0196,-2.3799,0.0,0.0588
r_assignment,alt,2,2.0,51,0.0392,0.0108,0.1322,0.0392,0.8039,0.0784,-2.3873,0.0,0.0588
r_assignment,alt,2,4.0,51,0.0392,0.0108,0.1322,0.0392,0.8627,0.0196,-2.3824,0.0,0.0588
r_assignment,alt,4,0.5,51,0.0784,0.0309,0.185,0.098,0.7843,0.0588,-2.3689,0.0,0.0588
r_assignment,alt,4,1.0,51,0.0588,0.0202,0.1592,0.098,0.7451,0.0392,-2.3676,0.0,0.0588
r_assignment,alt,4,2.0,51,0.0196,0.0035,0.103,0.0196,0.8431,0.0196,-2.3811,0.0,0.0588
r_assignment,alt,4,4.0,51,0.0784,0.0309,0.185,0.098,0.7647,0.0588,-2.3664,0.0,0.0588
r_assignment,alt,6,0.5,51,0.0588,0.0202,0.1592,0.0588,0.7647,0.0784,-2.3664,0.0,0.0588
r_assignment,alt,6,1.0,51,0.0196,0.0035,0.103,0.0784,0.7255,0.0588,-2.375,0.0,0.0588
r_assignment,alt,6,2.0,51,0.0392,0.0108,0.1322,0.0784,0.8235,0.0196,-2.3493,0.0,0.0588
r_assignment,alt,6,4.0,51,0.0392,0.0108,0.1322,0.0784,0.8235,0.0196,-2.348,0.0,0.0588
r_assignment,alt,8,0.5,51,0.0588,0.0202,0.1592,0.0784,0.7451,0.0392,-2.3775,0.0,0.0588
r_assignment,alt,8,1.0,51,0.0392,0.0108,0.1322,0.0588,0.8039,0.0196,-2.3615,0.0,0.0588
r_assignment,alt,8,2.0,51,0.1176,0.055,0.2338,0.1569,0.7843,0.0196,-2.3652,0.0,0.0588
r_assignment,alt,8,4.0,51,0.0588,0.0202,0.1592,0.0588,0.8431,0.0196,-2.3358,0.0,0.0588
r_assignment,alt,10,0.5,51,0.0588,0.0202,0.1592,0.0784,0.7255,0.0196,-2.3676,0.0,0.0588
r_assignment,alt,10,1.0,51,0.0784,0.0309,0.185,0.098,0.7843,0.0784,-2.3713,0.0,0.0588
r_assignment,alt,10,2.0,51,0.0392,0.0108,0.1322,0.0588,0.6667,0.0392,-2.3407,0.0,0.0588
r_assignment,alt,10,4.0,51,0.0784,0.0309,0.185,0.098,0.7451,0.0392,-2.31,0.0,0.0588
r_assignment,alt,12,0.5,51,0.0,0.0,0.07,0.0588,0.7255,0.0392,-2.3738,0.0,0.0588
r_assignment,alt,12,1.0,51,0.0392,0.0108,0.1322,0.0784,0.7647,0.0,-2.3652,0.0,0.0588
r_assignment,alt,12,2.0,51,0.098,0.0426,0.2098,0.1176,0.7451,0.0392,-2.3395,0.0,0.0588
r_assignment,alt,12,4.0,51,0.1373,0.0681,0.2572,0.1961,0.6667,0.0392,-2.299,0.0,0.0588
r_assignment,alt,14,0.5,51,0.0588,0.0202,0.1592,0.1373,0.6863,0.0392,-2.3689,0.0,0.0588
r_assignment,alt,14,1.0,51,0.0196,0.0035,0.103,0.0392,0.8039,0.0392,-2.3615,0.0,0.0588
r_assignment,alt,14,2.0,51,0.0392,0.0108,0.1322,0.0392,0.7059,0.0392,-2.3456,0.0,0.0588
r_assignment,alt,14,4.0,51,0.098,0.0426,0.2098,0.1176,0.8039,0.0392,-2.3027,0.0,0.0588
r_assignment,alt,16,0.5,51,0.0784,0.0309,0.185,0.1373,0.7255,0.0588,-2.3554,0.0,0.0588
r_assignment,alt,16,1.0,51,0.0196,0.0035,0.103,0.0588,0.6863,0.0196,-2.3542,0.0,0.0588
r_assignment,alt,16,2.0,51,0.0196,0.0035,0.103,0.0588,0.8431,0.0392,-2.348,0.0,0.0588
r_assignment,alt,16,4.0,51,0.0392,0.0108,0.1322,0.0588,0.7059,0.0588,-2.3076,0.0,0.0588
r_assignment,alt,18,0.5,51,0.0392,0.0108,0.1322,0.0588,0.7843,0.0392,-2.3444,0.0,0.0588
r_assignment,alt,18,1.0,51,0.0588,0.0202,0.1592,0.098,0.7843,0.0196,-2.3346,0.0,0.0588
r_assignment,alt,18,2.0,51,0.0588,0.0202,0.1592,0.1176,0.6667,0.0392,-2.277,0.0,0.0588
r_assignment,alt,18,4.0,51,0.0588,0.0202,0.1592,0.0588,0.8039,0.0196,-2.1544,0.0,0.0588
r_assignment,alt,20,0.5,51,0.098,0.0426,0.2098,0.1373,0.7647,0.0196,-2.2745,0.0,0.0588
r_assignment,alt,20,1.0,51,0.0392,0.0108,0.1322,0.0392,0.6863,0.0196,-2.1691,0.0,0.0588
r_assignment,alt,20,2.0,51,0.0588,0.0202,0.1592,0.0784,0.7451,0.0588,-1.9853,0.0,0.0588
r_assignment,alt,20,4.0,51,0.0588,0.0202,0.1592,0.0784,0.7647,0.0392,-1.6703,0.0,0.0588
r_assignment,alt,22,0.5,51,0.0784,0.0309,0.185,0.0784,0.8431,0.0392,-2.25,0.0,0.0588
r_assignment,alt,22,1.0,51,0.1176,0.055,0.2338,0.1176,0.8039,0.0392,-2.1336,0.0,0.0588
r_assignment,alt,22,2.0,51,0.1569,0.0817,0.2801,0.1961,0.7647,0.0196,-1.9069,0.0,0.0588
r_assignment,alt,22,4.0,51,0.1373,0.0681,0.2572,0.1569,0.8039,0.0392,-1.4743,0.0,0.0588
r_assignment,alt,24,0.5,51,0.2157,0.1249,0.3463,0.2549,0.8039,0.0784,-1.424,0.0,0.0588
r_assignment,alt,24,1.0,51,0.2549,0.1555,0.3887,0.3333,0.6863,0.0588,-0.4461,0.0784,0.0588
r_assignment,alt,24,2.0,51,0.4706,0.3405,0.6048,0.6667,0.6863,0.1176,1.6158,1.0,0.0588
r_assignment,alt,24,4.0,51,0.6471,0.5099,0.7637,0.8627,0.6863,0.098,6.4642,1.0,0.0588
r_assignment,alt,26,0.5,51,0.4118,0.2875,0.5483,0.4706,0.7255,0.0392,0.3952,0.8235,0.0588
r_assignment,alt,26,1.0,51,0.6275,0.4902,0.7468,0.8627,0.7059,0.0588,3.216,1.0,0.0588
r_assignment,alt,26,2.0,51,0.7059,0.57,0.8129,0.9216,0.7255,0.0392,10.7341,1.0,0.0588
r_assignment,alt,26,4.0,51,0.5686,0.4327,0.695,0.6863,0.6667,0.1569,26.886,1.0,0.0588
