icl_example_index,token_role,layer,activation_k,fv_k,feature_dim,train_sample_count,test_sample_count,pca_train_mse,pca_test_mse,fv_train_mse,fv_test_mse,fv_recon_floor_test_mse
5,last_label_token,17,16,16,32,2600,1170,3.590930700302124,5.15733003616333,0.03289749473333359,0.23489563167095184,0.1967194378376007
5,last_label_token,18,16,16,32,2600,1170,3.604771375656128,5.374428749084473,0.03301373869180679,0.23651373386383057,0.1967194378376007
5,last_label_token,19,16,16,32,2600,1170,3.670893907546997,5.559060096740723,0.033504050225019455,0.2378970980644226,0.1967194378376007
5,last_label_token,20,16,16,32,2600,1170,3.700465440750122,5.700441360473633,0.0337272472679615,0.2389865666627884,0.1967194378376007
5,last_label_token,21,16,16,32,2600,1170,3.6988070011138916,6.187829494476318,0.03360100835561752,0.24227307736873627,0.1967194378376007
5,last_label_token,22,16,16,32,2600,1170,3.7004623413085938,6.386908054351807,0.03369700908660889,0.2438729852437973,0.1967194378376007
5,last_label_token,23,16,16,32,2600,1170,3.7333731651306152,6.47100830078125,0.03399030119180679,0.24461455643177032,0.1967194378376007
5,last_label_token,24,16,16,32,2600,1170,3.7236714363098145,6.6075239181518555,0.03396901488304138,0.24583452939987183,0.1967194378376007
5,last_label_token,25,16,16,32,2600,1170,3.7378199100494385,6.7772955894470215,0.034081168472766876,0.24703754484653473,0.1967194378376007
5,last_label_token,26,16,16,32,2600,1170,3.7131335735321045,6.966704845428467,0.03389158472418785,0.24845486879348755,0.1967194378376007
5,last_label_token,27,16,16,32,2600,1170,3.6887879371643066,7.227828025817871,0.033717889338731766,0.25038814544677734,0.1967194378376007
5,last_label_token,28,16,16,32,2600,1170,3.8336143493652344,7.746801376342773,0.03473159298300743,0.2542964518070221,0.1967194378376007
